waypoint number       time [s]              PosX [mm]             PosY [mm]             PosZ [mm]             Roll [degrees]        Pitch [degrees]       Yaw [degrees]         Cycle time [ms]       
8343                  83.44794742356416     0.0                   0.0                   0.0                   0.0                   0.0                   -24.48160535117057    10.000952471671098    
8344                  83.45794837603582     0.0                   0.0                   0.0                   0.0                   0.0                   -24.581939799331103   10.000952471656888    
8345                  83.46794932850749     0.0                   0.0                   0.0                   0.0                   0.0                   -24.68227424749164    10.000952471671098    
8346                  83.47795028097914     0.0                   0.0                   0.0                   0.0                   0.0                   -24.782608695652176   10.000952471656888    
8347                  83.48795123345081     0.0                   0.0                   0.0                   0.0                   0.0                   -24.88294314381271    10.000952471671098    
8348                  83.49795218592247     0.0                   0.0                   0.0                   0.0                   0.0                   -24.983277591973245   10.000952471656888    
8349                  83.50795313839414     0.0                   0.0                   0.0                   0.0                   0.0                   -25.08361204013378    10.000952471671098    
8350                  83.5179540908658      0.0                   0.0                   0.0                   0.0                   0.0                   -25.183946488294314   10.000952471656888    
8351                  83.52795504333747     0.0                   0.0                   0.0                   0.0                   0.0                   -25.28428093645485    10.000952471671098    
8352                  83.53795599580913     0.0                   0.0                   0.0                   0.0                   0.0                   -25.384615384615387   10.000952471656888    
8353                  83.5479569482808      0.0                   0.0                   0.0                   0.0                   0.0                   -25.48494983277592    10.000952471671098    
8354                  83.55795790075246     0.0                   0.0                   0.0                   0.0                   0.0                   -25.585284280936456   10.000952471656888    
8355                  83.56795885322413     0.0                   0.0                   0.0                   0.0                   0.0                   -25.68561872909699    10.000952471671098    
8356                  83.57795980569578     0.0                   0.0                   0.0                   0.0                   0.0                   -25.785953177257525   10.000952471656888    
8357                  83.58796075816745     0.0                   0.0                   0.0                   0.0                   0.0                   -25.88628762541806    10.000952471671098    
8358                  83.59796171063911     0.0                   0.0                   0.0                   0.0                   0.0                   -25.986622073578594   10.000952471656888    
8359                  83.60796266311078     0.0                   0.0                   0.0                   0.0                   0.0                   -26.086956521739133   10.000952471671098    
8360                  83.61796361558244     0.0                   0.0                   0.0                   0.0                   0.0                   -26.187290969899667   10.000952471656888    
8361                  83.62796456805411     0.0                   0.0                   0.0                   0.0                   0.0                   -26.287625418060202   10.000952471671098    
8362                  83.63796552052577     0.0                   0.0                   0.0                   0.0                   0.0                   -26.387959866220736   10.000952471656888    
8363                  83.64796647299744     0.0                   0.0                   0.0                   0.0                   0.0                   -26.48829431438127    10.000952471671098    
8364                  83.6579674254691      0.0                   0.0                   0.0                   0.0                   0.0                   -26.588628762541806   10.000952471656888    
8365                  83.66796837794077     0.0                   0.0                   0.0                   0.0                   0.0                   -26.68896321070234    10.000952471671098    
8366                  83.67796933041242     0.0                   0.0                   0.0                   0.0                   0.0                   -26.78929765886288    10.000952471656888    
8367                  83.6879702828841      0.0                   0.0                   0.0                   0.0                   0.0                   -26.889632107023413   10.000952471671098    
8368                  83.69797123535575     0.0                   0.0                   0.0                   0.0                   0.0                   -26.989966555183948   10.000952471656888    
8369                  83.70797218782742     0.0                   0.0                   0.0                   0.0                   0.0                   -27.090301003344482   10.000952471671098    
8370                  83.71797314029908     0.0                   0.0                   0.0                   0.0                   0.0                   -27.190635451505017   10.000952471656888    
8371                  83.72797409277075     0.0                   0.0                   0.0                   0.0                   0.0                   -27.29096989966555    10.000952471671098    
8372                  83.73797504524241     0.0                   0.0                   0.0                   0.0                   0.0                   -27.391304347826086   10.000952471656888    
8373                  83.74797599771408     0.0                   0.0                   0.0                   0.0                   0.0                   -27.491638795986624   10.000952471671098    
8374                  83.75797695018574     0.0                   0.0                   0.0                   0.0                   0.0                   -27.59197324414716    10.000952471656888    
8375                  83.7679779026574      0.0                   0.0                   0.0                   0.0                   0.0                   -27.692307692307693   10.000952471671098    
8376                  83.77797885512906     0.0                   0.0                   0.0                   0.0                   0.0                   -27.792642140468228   10.000952471656888    
8377                  83.78797980760073     0.0                   0.0                   0.0                   0.0                   0.0                   -27.892976588628763   10.000952471671098    
8378                  83.79798076007239     0.0                   0.0                   0.0                   0.0                   0.0                   -27.993311036789297   10.000952471656888    
8379                  83.80798171254406     0.0                   0.0                   0.0                   0.0                   0.0                   -28.093645484949832   10.000952471671098    
8380                  83.81798266501572     0.0                   0.0                   0.0                   0.0                   0.0                   -28.19397993311037    10.000952471656888    
8381                  83.82798361748739     0.0                   0.0                   0.0                   0.0                   0.0                   -28.294314381270905   10.000952471671098    
8382                  83.83798456995905     0.0                   0.0                   0.0                   0.0                   0.0                   -28.39464882943144    10.000952471656888    
8383                  83.84798552243072     0.0                   0.0                   0.0                   0.0                   0.0                   -28.494983277591974   10.000952471671098    
8384                  83.85798647490238     0.0                   0.0                   0.0                   0.0                   0.0                   -28.59531772575251    10.000952471656888    
8385                  83.86798742737405     0.0                   0.0                   0.0                   0.0                   0.0                   -28.695652173913043   10.000952471671098    
8386                  83.8779883798457      0.0                   0.0                   0.0                   0.0                   0.0                   -28.795986622073578   10.000952471656888    
8387                  83.88798933231737     0.0                   0.0                   0.0                   0.0                   0.0                   -28.896321070234116   10.000952471671098    
8388                  83.89799028478903     0.0                   0.0                   0.0                   0.0                   0.0                   -28.99665551839465    10.000952471656888    
8389                  83.9079912372607      0.0                   0.0                   0.0                   0.0                   0.0                   -29.096989966555185   10.000952471671098    
8390                  83.91799218973236     0.0                   0.0                   0.0                   0.0                   0.0                   -29.19732441471572    10.000952471656888    
8391                  83.92799314220403     0.0                   0.0                   0.0                   0.0                   0.0                   -29.297658862876254   10.000952471671098    
8392                  83.93799409467569     0.0                   0.0                   0.0                   0.0                   0.0                   -29.39799331103679    10.000952471656888    
8393                  83.94799504714736     0.0                   0.0                   0.0                   0.0                   0.0                   -29.498327759197323   10.000952471671098    
8394                  83.95799599961902     0.0                   0.0                   0.0                   0.0                   0.0                   -29.59866220735786    10.000952471656888    
8395                  83.96799695209069     0.0                   0.0                   0.0                   0.0                   0.0                   -29.698996655518396   10.000952471671098    
8396                  83.97799790456234     0.0                   0.0                   0.0                   0.0                   0.0                   -29.79933110367893    10.000952471656888    
8397                  83.98799885703401     0.0                   0.0                   0.0                   0.0                   0.0                   -29.899665551839465   10.000952471671098    
8398                  83.99799980950567     0.0                   0.0                   0.0                   0.0                   0.0                   -30.0                 10.000952471656888    
8399                  84.00800076197734     0.0                   0.0                   0.0                   0.0                   0.0                   -30.0                 10.000952471671098    
8400                  84.018001714449       0.0                   0.0                   0.0                   0.0                   0.0                   -29.899665551839465   10.000952471656888    
8401                  84.02800266692067     0.0                   0.0                   0.0                   0.0                   0.0                   -29.79933110367893    10.000952471671098    
8402                  84.03800361939233     0.0                   0.0                   0.0                   0.0                   0.0                   -29.698996655518396   10.000952471656888    
8403                  84.048004571864       0.0                   0.0                   0.0                   0.0                   0.0                   -29.598662207357858   10.000952471671098    
8404                  84.05800552433566     0.0                   0.0                   0.0                   0.0                   0.0                   -29.498327759197323   10.000952471656888    
8405                  84.06800647680733     0.0                   0.0                   0.0                   0.0                   0.0                   -29.39799331103679    10.000952471671098    
8406                  84.07800742927898     0.0                   0.0                   0.0                   0.0                   0.0                   -29.297658862876254   10.000952471656888    
8407                  84.08800838175065     0.0                   0.0                   0.0                   0.0                   0.0                   -29.19732441471572    10.000952471671098    
8408                  84.09800933422231     0.0                   0.0                   0.0                   0.0                   0.0                   -29.096989966555185   10.000952471656888    
8409                  84.10801028669398     0.0                   0.0                   0.0                   0.0                   0.0                   -28.99665551839465    10.000952471671098    
8410                  84.11801123916564     0.0                   0.0                   0.0                   0.0                   0.0                   -28.896321070234112   10.000952471656888    
8411                  84.12801219163731     0.0                   0.0                   0.0                   0.0                   0.0                   -28.795986622073578   10.000952471671098    
8412                  84.13801314410897     0.0                   0.0                   0.0                   0.0                   0.0                   -28.695652173913043   10.000952471656888    
8413                  84.14801409658064     0.0                   0.0                   0.0                   0.0                   0.0                   -28.59531772575251    10.000952471671098    
8414                  84.1580150490523      0.0                   0.0                   0.0                   0.0                   0.0                   -28.494983277591974   10.000952471656888    
8415                  84.16801600152397     0.0                   0.0                   0.0                   0.0                   0.0                   -28.39464882943144    10.000952471671098    
8416                  84.17801695399562     0.0                   0.0                   0.0                   0.0                   0.0                   -28.294314381270905   10.000952471656888    
8417                  84.1880179064673      0.0                   0.0                   0.0                   0.0                   0.0                   -28.193979933110366   10.000952471671098    
8418                  84.19801885893895     0.0                   0.0                   0.0                   0.0                   0.0                   -28.093645484949832   10.000952471656888    
8419                  84.20801981141062     0.0                   0.0                   0.0                   0.0                   0.0                   -27.993311036789297   10.000952471671098    
8420                  84.21802076388228     0.0                   0.0                   0.0                   0.0                   0.0                   -27.892976588628763   10.000952471656888    
8421                  84.22802171635395     0.0                   0.0                   0.0                   0.0                   0.0                   -27.792642140468228   10.000952471671098    
8422                  84.23802266882561     0.0                   0.0                   0.0                   0.0                   0.0                   -27.692307692307693   10.000952471656888    
8423                  84.24802362129728     0.0                   0.0                   0.0                   0.0                   0.0                   -27.591973244147155   10.000952471671098    
8424                  84.25802457376894     0.0                   0.0                   0.0                   0.0                   0.0                   -27.49163879598662    10.000952471656888    
8425                  84.2680255262406      0.0                   0.0                   0.0                   0.0                   0.0                   -27.391304347826086   10.000952471671098    
8426                  84.27802647871226     0.0                   0.0                   0.0                   0.0                   0.0                   -27.29096989966555    10.000952471656888    
8427                  84.28802743118393     0.0                   0.0                   0.0                   0.0                   0.0                   -27.190635451505017   10.000952471671098    
8428                  84.29802838365559     0.0                   0.0                   0.0                   0.0                   0.0                   -27.090301003344482   10.000952471656888    
8429                  84.30802933612726     0.0                   0.0                   0.0                   0.0                   0.0                   -26.989966555183948   10.000952471671098    
8430                  84.31803028859892     0.0                   0.0                   0.0                   0.0                   0.0                   -26.88963210702341    10.000952471656888    
8431                  84.32803124107059     0.0                   0.0                   0.0                   0.0                   0.0                   -26.789297658862875   10.000952471671098    
8432                  84.33803219354225     0.0                   0.0                   0.0                   0.0                   0.0                   -26.68896321070234    10.000952471656888    
8433                  84.34803314601392     0.0                   0.0                   0.0                   0.0                   0.0                   -26.588628762541806   10.000952471671098    
8434                  84.35803409848558     0.0                   0.0                   0.0                   0.0                   0.0                   -26.48829431438127    10.000952471656888    
8435                  84.36803505095725     0.0                   0.0                   0.0                   0.0                   0.0                   -26.387959866220736   10.000952471671098    
8436                  84.3780360034289      0.0                   0.0                   0.0                   0.0                   0.0                   -26.287625418060202   10.000952471656888    
8437                  84.38803695590057     0.0                   0.0                   0.0                   0.0                   0.0                   -26.187290969899664   10.000952471671098    
8438                  84.39803790837223     0.0                   0.0                   0.0                   0.0                   0.0                   -26.08695652173913    10.000952471656888    
8439                  84.4080388608439      0.0                   0.0                   0.0                   0.0                   0.0                   -25.986622073578594   10.000952471671098    
8440                  84.41803981331556     0.0                   0.0                   0.0                   0.0                   0.0                   -25.88628762541806    10.000952471656888    
8441                  84.42804076578723     0.0                   0.0                   0.0                   0.0                   0.0                   -25.785953177257525   10.000952471671098    
8442                  84.43804171825889     0.0                   0.0                   0.0                   0.0                   0.0                   -25.68561872909699    10.000952471656888    
8443                  84.44804267073056     0.0                   0.0                   0.0                   0.0                   0.0                   -25.585284280936456   10.000952471671098    
8444                  84.45804362320222     0.0                   0.0                   0.0                   0.0                   0.0                   -25.484949832775918   10.000952471656888    
8445                  84.46804457567389     0.0                   0.0                   0.0                   0.0                   0.0                   -25.384615384615383   10.000952471671098    
8446                  84.47804552814554     0.0                   0.0                   0.0                   0.0                   0.0                   -25.28428093645485    10.000952471656888    
8447                  84.48804648061721     0.0                   0.0                   0.0                   0.0                   0.0                   -25.183946488294314   10.000952471671098    
8448                  84.49804743308887     0.0                   0.0                   0.0                   0.0                   0.0                   -25.08361204013378    10.000952471656888    
8449                  84.50804838556054     0.0                   0.0                   0.0                   0.0                   0.0                   -24.983277591973245   10.000952471671098    
8450                  84.5180493380322      0.0                   0.0                   0.0                   0.0                   0.0                   -24.88294314381271    10.000952471656888    
8451                  84.52805029050387     0.0                   0.0                   0.0                   0.0                   0.0                   -24.782608695652172   10.000952471671098    
8452                  84.53805124297553     0.0                   0.0                   0.0                   0.0                   0.0                   -24.682274247491637   10.000952471656888    
8453                  84.5480521954472      0.0                   0.0                   0.0                   0.0                   0.0                   -24.581939799331103   10.000952471671098    
8454                  84.55805314791886     0.0                   0.0                   0.0                   0.0                   0.0                   -24.48160535117057    10.000952471656888    
8455                  84.56805410039053     0.0                   0.0                   0.0                   0.0                   0.0                   -24.381270903010034   10.000952471671098    
8456                  84.57805505286218     0.0                   0.0                   0.0                   0.0                   0.0                   -24.2809364548495     10.000952471656888    
8457                  84.58805600533385     0.0                   0.0                   0.0                   0.0                   0.0                   -24.180602006688964   10.000952471671098    
8458                  84.59805695780551     0.0                   0.0                   0.0                   0.0                   0.0                   -24.080267558528426   10.000952471656888    
8459                  84.60805791027718     0.0                   0.0                   0.0                   0.0                   0.0                   -23.97993311036789    10.000952471671098    
8460                  84.61805886274884     0.0                   0.0                   0.0                   0.0                   0.0                   -23.879598662207357   10.000952471656888    
8461                  84.62805981522051     0.0                   0.0                   0.0                   0.0                   0.0                   -23.779264214046822   10.000952471671098    
8462                  84.63806076769217     0.0                   0.0                   0.0                   0.0                   0.0                   -23.678929765886288   10.000952471656888    
8463                  84.64806172016384     0.0                   0.0                   0.0                   0.0                   0.0                   -23.578595317725753   10.000952471671098    
8464                  84.6580626726355      0.0                   0.0                   0.0                   0.0                   0.0                   -23.47826086956522    10.000952471656888    
8465                  84.66806362510717     0.0                   0.0                   0.0                   0.0                   0.0                   -23.37792642140468    10.000952471671098    
8466                  84.67806457757882     0.0                   0.0                   0.0                   0.0                   0.0                   -23.277591973244146   10.000952471656888    
8467                  84.6880655300505      0.0                   0.0                   0.0                   0.0                   0.0                   -23.17725752508361    10.000952471671098    
8468                  84.69806648252215     0.0                   0.0                   0.0                   0.0                   0.0                   -23.076923076923077   10.000952471656888    
8469                  84.70806743499382     0.0                   0.0                   0.0                   0.0                   0.0                   -22.976588628762542   10.000952471671098    
8470                  84.71806838746548     0.0                   0.0                   0.0                   0.0                   0.0                   -22.876254180602007   10.000952471656888    
8471                  84.72806933993715     0.0                   0.0                   0.0                   0.0                   0.0                   -22.775919732441473   10.000952471671098    
8472                  84.7380702924088      0.0                   0.0                   0.0                   0.0                   0.0                   -22.675585284280935   10.000952471656888    
8473                  84.74807124488048     0.0                   0.0                   0.0                   0.0                   0.0                   -22.5752508361204     10.000952471671098    
8474                  84.75807219735213     0.0                   0.0                   0.0                   0.0                   0.0                   -22.474916387959865   10.000952471656888    
8475                  84.7680731498238      0.0                   0.0                   0.0                   0.0                   0.0                   -22.37458193979933    10.000952471671098    
8476                  84.77807410229546     0.0                   0.0                   0.0                   0.0                   0.0                   -22.274247491638796   10.000952471656888    
8477                  84.78807505476713     0.0                   0.0                   0.0                   0.0                   0.0                   -22.17391304347826    10.000952471671098    
8478                  84.79807600723879     0.0                   0.0                   0.0                   0.0                   0.0                   -22.073578595317727   10.000952471656888    
8479                  84.80807695971046     0.0                   0.0                   0.0                   0.0                   0.0                   -21.97324414715719    10.000952471671098    
8480                  84.81807791218212     0.0                   0.0                   0.0                   0.0                   0.0                   -21.872909698996658   10.000952471656888    
8481                  84.82807886465379     0.0                   0.0                   0.0                   0.0                   0.0                   -21.77257525083612    10.000952471671098    
8482                  84.83807981712545     0.0                   0.0                   0.0                   0.0                   0.0                   -21.672240802675585   10.000952471656888    
8483                  84.84808076959712     0.0                   0.0                   0.0                   0.0                   0.0                   -21.57190635451505    10.000952471671098    
8484                  84.85808172206877     0.0                   0.0                   0.0                   0.0                   0.0                   -21.471571906354512   10.000952471656888    
8485                  84.86808267454045     0.0                   0.0                   0.0                   0.0                   0.0                   -21.37123745819398    10.000952471671098    
8486                  84.8780836270121      0.0                   0.0                   0.0                   0.0                   0.0                   -21.270903010033443   10.000952471656888    
8487                  84.88808457948377     0.0                   0.0                   0.0                   0.0                   0.0                   -21.170568561872912   10.000952471671098    
8488                  84.89808553195543     0.0                   0.0                   0.0                   0.0                   0.0                   -21.070234113712374   10.000952471656888    
8489                  84.9080864844271      0.0                   0.0                   0.0                   0.0                   0.0                   -20.96989966555184    10.000952471671098    
8490                  84.91808743689876     0.0                   0.0                   0.0                   0.0                   0.0                   -20.869565217391305   10.000952471656888    
8491                  84.92808838937043     0.0                   0.0                   0.0                   0.0                   0.0                   -20.769230769230766   10.000952471671098    
8492                  84.93808934184209     0.0                   0.0                   0.0                   0.0                   0.0                   -20.668896321070235   10.000952471656888    
8493                  84.94809029431376     0.0                   0.0                   0.0                   0.0                   0.0                   -20.568561872909697   10.000952471671098    
8494                  84.95809124678541     0.0                   0.0                   0.0                   0.0                   0.0                   -20.468227424749166   10.000952471656888    
8495                  84.96809219925709     0.0                   0.0                   0.0                   0.0                   0.0                   -20.367892976588628   10.000952471671098    
8496                  84.97809315172874     0.0                   0.0                   0.0                   0.0                   0.0                   -20.267558528428093   10.000952471656888    
8497                  84.98809410420041     0.0                   0.0                   0.0                   0.0                   0.0                   -20.16722408026756    10.000952471671098    
8498                  84.99809505667207     0.0                   0.0                   0.0                   0.0                   0.0                   -20.06688963210702    10.000952471656888    
8499                  85.00809600914374     0.0                   0.0                   0.0                   0.0                   0.0                   -19.96655518394649    10.000952471671098    
8500                  85.0180969616154      0.0                   0.0                   0.0                   0.0                   0.0                   -19.86622073578595    10.000952471656888    
8501                  85.02809791408707     0.0                   0.0                   0.0                   0.0                   0.0                   -19.76588628762542    10.000952471671098    
8502                  85.03809886655873     0.0                   0.0                   0.0                   0.0                   0.0                   -19.665551839464882   10.000952471656888    
8503                  85.0480998190304      0.0                   0.0                   0.0                   0.0                   0.0                   -19.565217391304348   10.000952471671098    
8504                  85.05810077150205     0.0                   0.0                   0.0                   0.0                   0.0                   -19.464882943143813   10.000952471656888    
8505                  85.06810172397373     0.0                   0.0                   0.0                   0.0                   0.0                   -19.364548494983275   10.000952471671098    
8506                  85.07810267644538     0.0                   0.0                   0.0                   0.0                   0.0                   -19.264214046822744   10.000952471656888    
8507                  85.08810362891705     0.0                   0.0                   0.0                   0.0                   0.0                   -19.163879598662206   10.000952471671098    
8508                  85.09810458138871     0.0                   0.0                   0.0                   0.0                   0.0                   -19.06354515050167    10.000952471656888    
8509                  85.10810553386038     0.0                   0.0                   0.0                   0.0                   0.0                   -18.963210702341136   10.000952471671098    
8510                  85.11810648633204     0.0                   0.0                   0.0                   0.0                   0.0                   -18.862876254180602   10.000952471656888    
8511                  85.1281074388037      0.0                   0.0                   0.0                   0.0                   0.0                   -18.762541806020067   10.000952471656888    
8512                  85.13810839127537     0.0                   0.0                   0.0                   0.0                   0.0                   -18.66220735785953    10.000952471671098    
8513                  85.14810934374702     0.0                   0.0                   0.0                   0.0                   0.0                   -18.561872909698998   10.000952471656888    
8514                  85.1581102962187      0.0                   0.0                   0.0                   0.0                   0.0                   -18.46153846153846    10.000952471671098    
8515                  85.16811124869035     0.0                   0.0                   0.0                   0.0                   0.0                   -18.361204013377925   10.000952471656888    
8516                  85.17811220116202     0.0                   0.0                   0.0                   0.0                   0.0                   -18.26086956521739    10.000952471671098    
8517                  85.18811315363368     0.0                   0.0                   0.0                   0.0                   0.0                   -18.160535117056856   10.000952471656888    
8518                  85.19811410610535     0.0                   0.0                   0.0                   0.0                   0.0                   -18.06020066889632    10.000952471671098    
8519                  85.20811505857701     0.0                   0.0                   0.0                   0.0                   0.0                   -17.959866220735783   10.000952471656888    
8520                  85.21811601104868     0.0                   0.0                   0.0                   0.0                   0.0                   -17.859531772575252   10.000952471671098    
8521                  85.22811696352034     0.0                   0.0                   0.0                   0.0                   0.0                   -17.759197324414714   10.000952471656888    
8522                  85.238117915992       0.0                   0.0                   0.0                   0.0                   0.0                   -17.65886287625418    10.000952471671098    
8523                  85.24811886846366     0.0                   0.0                   0.0                   0.0                   0.0                   -17.558528428093645   10.000952471656888    
8524                  85.25811982093533     0.0                   0.0                   0.0                   0.0                   0.0                   -17.45819397993311    10.000952471671098    
8525                  85.26812077340699     0.0                   0.0                   0.0                   0.0                   0.0                   -17.357859531772576   10.000952471656888    
8526                  85.27812172587866     0.0                   0.0                   0.0                   0.0                   0.0                   -17.257525083612038   10.000952471671098    
8527                  85.28812267835032     0.0                   0.0                   0.0                   0.0                   0.0                   -17.157190635451506   10.000952471656888    
8528                  85.29812363082199     0.0                   0.0                   0.0                   0.0                   0.0                   -17.05685618729097    10.000952471671098    
8529                  85.30812458329365     0.0                   0.0                   0.0                   0.0                   0.0                   -16.956521739130434   10.000952471656888    
8530                  85.31812553576532     0.0                   0.0                   0.0                   0.0                   0.0                   -16.8561872909699     10.000952471671098    
8531                  85.32812648823698     0.0                   0.0                   0.0                   0.0                   0.0                   -16.755852842809364   10.000952471656888    
8532                  85.33812744070865     0.0                   0.0                   0.0                   0.0                   0.0                   -16.65551839464883    10.000952471671098    
8533                  85.3481283931803      0.0                   0.0                   0.0                   0.0                   0.0                   -16.55518394648829    10.000952471656888    
8534                  85.35812934565197     0.0                   0.0                   0.0                   0.0                   0.0                   -16.45484949832776    10.000952471671098    
8535                  85.36813029812363     0.0                   0.0                   0.0                   0.0                   0.0                   -16.354515050167223   10.000952471656888    
8536                  85.3781312505953      0.0                   0.0                   0.0                   0.0                   0.0                   -16.254180602006688   10.000952471671098    
8537                  85.38813220306696     0.0                   0.0                   0.0                   0.0                   0.0                   -16.153846153846153   10.000952471656888    
8538                  85.39813315553863     0.0                   0.0                   0.0                   0.0                   0.0                   -16.05351170568562    10.000952471671098    
8539                  85.40813410801029     0.0                   0.0                   0.0                   0.0                   0.0                   -15.953177257525084   10.000952471656888    
8540                  85.41813506048196     0.0                   0.0                   0.0                   0.0                   0.0                   -15.852842809364548   10.000952471671098    
8541                  85.42813601295362     0.0                   0.0                   0.0                   0.0                   0.0                   -15.752508361204013   10.000952471656888    
8542                  85.43813696542529     0.0                   0.0                   0.0                   0.0                   0.0                   -15.652173913043478   10.000952471671098    
8543                  85.44813791789694     0.0                   0.0                   0.0                   0.0                   0.0                   -15.551839464882942   10.000952471656888    
8544                  85.45813887036861     0.0                   0.0                   0.0                   0.0                   0.0                   -15.451505016722408   10.000952471671098    
8545                  85.46813982284027     0.0                   0.0                   0.0                   0.0                   0.0                   -15.351170568561873   10.000952471656888    
8546                  85.47814077531194     0.0                   0.0                   0.0                   0.0                   0.0                   -15.250836120401338   10.000952471671098    
8547                  85.4881417277836      0.0                   0.0                   0.0                   0.0                   0.0                   -15.150501672240802   10.000952471656888    
8548                  85.49814268025527     0.0                   0.0                   0.0                   0.0                   0.0                   -15.050167224080267   10.000952471671098    
8549                  85.50814363272693     0.0                   0.0                   0.0                   0.0                   0.0                   -14.949832775919733   10.000952471656888    
8550                  85.5181445851986      0.0                   0.0                   0.0                   0.0                   0.0                   -14.849498327759196   10.000952471671098    
8551                  85.52814553767026     0.0                   0.0                   0.0                   0.0                   0.0                   -14.749163879598662   10.000952471656888    
8552                  85.53814649014193     0.0                   0.0                   0.0                   0.0                   0.0                   -14.648829431438127   10.000952471671098    
8553                  85.54814744261358     0.0                   0.0                   0.0                   0.0                   0.0                   -14.54849498327759    10.000952471656888    
8554                  85.55814839508525     0.0                   0.0                   0.0                   0.0                   0.0                   -14.448160535117056   10.000952471671098    
8555                  85.56814934755691     0.0                   0.0                   0.0                   0.0                   0.0                   -14.347826086956522   10.000952471656888    
8556                  85.57815030002858     0.0                   0.0                   0.0                   0.0                   0.0                   -14.247491638795987   10.000952471671098    
8557                  85.58815125250024     0.0                   0.0                   0.0                   0.0                   0.0                   -14.14715719063545    10.000952471656888    
8558                  85.59815220497191     0.0                   0.0                   0.0                   0.0                   0.0                   -14.046822742474916   10.000952471671098    
8559                  85.60815315744357     0.0                   0.0                   0.0                   0.0                   0.0                   -13.946488294314381   10.000952471656888    
8560                  85.61815410991524     0.0                   0.0                   0.0                   0.0                   0.0                   -13.846153846153847   10.000952471671098    
8561                  85.6281550623869      0.0                   0.0                   0.0                   0.0                   0.0                   -13.745819397993312   10.000952471656888    
8562                  85.63815601485857     0.0                   0.0                   0.0                   0.0                   0.0                   -13.645484949832774   10.000952471671098    
8563                  85.64815696733022     0.0                   0.0                   0.0                   0.0                   0.0                   -13.54515050167224    10.000952471656888    
8564                  85.6581579198019      0.0                   0.0                   0.0                   0.0                   0.0                   -13.444816053511705   10.000952471671098    
8565                  85.66815887227355     0.0                   0.0                   0.0                   0.0                   0.0                   -13.34448160535117    10.000952471656888    
8566                  85.67815982474522     0.0                   0.0                   0.0                   0.0                   0.0                   -13.244147157190636   10.000952471671098    
8567                  85.68816077721688     0.0                   0.0                   0.0                   0.0                   0.0                   -13.143812709030101   10.000952471656888    
